from_id,to_id,mode,intra_or_inter,reason,distance_km,time_base_min,time_min,cost_base_rs,cost_rs,region_from,region_to
Auto_R1_43,Auto_R1_23,auto,intra,auto_network,0.3235671555668476,4.213376833375678,5.477389883388382,36.600819133934856,36.600819133934856,R1,R1
Auto_R1_43,Auto_R1_5,auto,intra,auto_network,0.4147244938202409,4.555216851825904,5.921781907373675,37.868817709039554,37.868817709039554,R1,R1
Auto_R1_43,Auto_R1_52,auto,intra,auto_network,0.4558456513299549,4.709421192487331,6.1222475502335305,38.44081300999968,38.44081300999968,R1,R1
Auto_R1_43,Auto_R1_46,auto,intra,auto_network,0.6298053486744404,5.361770057529151,6.970301074787897,40.86059240006146,40.86059240006146,R1,R1
Auto_R1_44,Auto_R3_32,auto,intra,auto_network,0.3076345573829994,4.153629590186248,5.19203698773281,35.69921170827794,35.69921170827794,R1,R3
Auto_R1_44,Auto_R3_31,auto,intra,auto_network,0.3127851422646325,4.172944283492372,5.216180354365465,35.76951719191224,35.76951719191224,R1,R3
Auto_R1_44,Auto_R1_36,auto,intra,auto_network,0.3841405443046106,4.44052704114229,5.772685153484977,37.44339497127714,37.44339497127714,R1,R1
Auto_R1_44,Auto_R1_26,auto,intra,auto_network,0.4038941820924891,4.514603182846834,5.868984137700884,37.71816807290652,37.71816807290652,R1,R1
Auto_R1_44,Auto_R3_47,auto,intra,auto_network,0.4109782661267681,4.541168497975381,5.676460622469226,37.10985333263039,37.10985333263039,R1,R3
Auto_R1_45,Auto_R1_18,auto,intra,auto_network,0.216717843641115,3.812691913654181,4.956499487750436,35.11454520504791,35.11454520504791,R1,R1
Auto_R1_45,Auto_R1_62,auto,intra,auto_network,0.2302457965421574,3.8634217370330894,5.022448258143018,35.30271902990141,35.30271902990141,R1,R1
Auto_R1_45,Auto_R1_68,auto,intra,auto_network,0.3518655048042494,4.319495643015936,5.6153443359207165,36.99444917182712,36.99444917182712,R1,R1
Auto_R1_45,Auto_R1_42,auto,intra,auto_network,0.4630534346394935,4.736450379898101,6.157385493867531,38.54107327583536,38.54107327583536,R1,R1
Auto_R1_45,Auto_R1_27,auto,intra,auto_network,0.5720119369006722,5.145044763377521,6.6885581923907775,40.05668604228836,40.05668604228836,R1,R1
Auto_R1_46,Auto_R1_66,auto,intra,auto_network,0.178297794162657,3.668616728109964,4.7692017465429535,34.58012231680256,34.58012231680256,R1,R1
Auto_R1_46,Auto_R1_31,auto,intra,auto_network,0.3130778279097161,4.174041854661436,5.426254411059866,36.45491258622416,36.45491258622416,R1,R1
Auto_R1_46,Auto_R1_53,auto,intra,auto_network,0.3404330731515571,4.276624024318339,5.559611231613841,36.83542404753816,36.83542404753816,R1,R1
Auto_R1_46,Auto_R1_9,auto,intra,auto_network,0.3977623676252905,4.491608878594839,5.839091542173291,37.63287453366779,37.63287453366779,R1,R1
Auto_R1_46,Auto_R1_5,auto,intra,auto_network,0.4030107480107945,4.51129030504048,5.864677396552624,37.70587950483016,37.70587950483016,R1,R1
Auto_R1_47,Auto_R1_30,auto,intra,auto_network,0.3142479491453974,4.17842980929524,5.431958752083812,36.47118897261248,36.47118897261248,R1,R1
Auto_R1_47,Auto_R1_7,auto,intra,auto_network,0.3483965797333527,4.306487174000073,5.598433326200095,36.94619642409094,36.94619642409094,R1,R1
Auto_R1_47,Auto_R1_28,auto,intra,auto_network,0.3778866057720752,4.417074771645282,5.742197203138868,37.35640268628957,37.35640268628957,R1,R1
Auto_R1_47,Auto_R1_48,auto,intra,auto_network,0.4429410248515613,4.661028843193355,6.059337496151362,38.26130965568522,38.26130965568522,R1,R1
Auto_R1_47,Auto_R1_29,auto,intra,auto_network,0.4492603451256295,4.684726294221111,6.090144182487444,38.34921140069751,38.34921140069751,R1,R1
Auto_R1_48,Auto_R1_14,auto,intra,auto_network,0.1985634377968411,3.744612891738154,4.867996759259601,34.86201741975407,34.86201741975407,R1,R1
Auto_R1_48,Auto_R1_28,auto,intra,auto_network,0.2538239233253139,3.951839712469927,5.137391626210905,35.630690773455115,35.630690773455115,R1,R1
Auto_R1_48,Auto_R1_29,auto,intra,auto_network,0.3162989768254484,4.186121163095431,5.441957512024061,36.49971876764199,36.49971876764199,R1,R1
Auto_R1_48,Auto_R1_51,auto,intra,auto_network,0.4218942951357584,4.582103606759095,5.956734688786823,37.968549645338406,37.968549645338406,R1,R1
Auto_R1_48,Auto_R1_47,auto,intra,auto_network,0.4429410248515613,4.661028843193355,6.059337496151362,38.26130965568522,38.26130965568522,R1,R1
Auto_R1_49,Auto_R1_17,auto,intra,auto_network,0.237418870400837,3.890320764003139,5.057416993204081,35.40249648727564,35.40249648727564,R1,R1
Auto_R1_49,Auto_R1_60,auto,intra,auto_network,0.3249310280751379,4.218491355281767,5.484038761866297,36.61979060052517,36.61979060052517,R1,R1
Auto_R1_49,Auto_R1_72,auto,intra,auto_network,0.3479376490923535,4.304766184096326,5.596196039325224,36.93981269887464,36.93981269887464,R1,R1
Auto_R1_49,Auto_R1_59,auto,intra,auto_network,0.35826597990088,4.3434974246283,5.64654665201679,37.08347978042124,37.08347978042124,R1,R1
Auto_R1_49,Auto_R1_40,auto,intra,auto_network,0.4953246723009397,4.857467521128524,6.314707777467081,38.98996619170608,38.98996619170608,R1,R1
Auto_R1_50,Auto_R1_22,auto,intra,auto_network,0.2832994729013378,4.062373023380017,5.281084930394022,36.040695668057616,36.040695668057616,R1,R1
Auto_R1_50,Auto_R1_56,auto,intra,auto_network,0.7023526418007171,5.633822406752689,7.323969128778495,41.86972524744798,41.86972524744798,R1,R1
Auto_R1_50,Auto_R1_8,auto,intra,auto_network,0.7721647473004993,5.895617802376872,7.664303143089934,42.84081163494994,42.84081163494994,R1,R1
Auto_R1_50,Auto_R1_21,auto,intra,auto_network,0.972604489097364,6.647266834115115,8.64144688434965,45.628928443344336,45.628928443344336,R1,R1
Auto_R1_50,Auto_R1_23,auto,intra,auto_network,1.3320549911606243,7.995206216852341,10.393768081908044,50.62888492704429,50.62888492704429,R1,R1
Auto_R1_51,Auto_R1_28,auto,intra,auto_network,0.2714687143076443,4.0180076786536665,5.223409982249767,35.876129816019336,35.876129816019336,R1,R1
Auto_R1_51,Auto_R1_14,auto,intra,auto_network,0.3498652452672243,4.3119946697520914,5.60559307067772,36.96662556166709,36.96662556166709,R1,R1
Auto_R1_51,Auto_R1_48,auto,intra,auto_network,0.4218942951357584,4.582103606759095,5.956734688786823,37.968549645338406,37.968549645338406,R1,R1
Auto_R1_51,Auto_R1_34,auto,intra,auto_network,0.4297974491429759,4.61174043428616,5.995262564572008,38.0784825175788,38.0784825175788,R1,R1
Auto_R1_51,Auto_R1_71,auto,intra,auto_network,0.5325557699850512,4.997084137443942,6.496209378677125,39.50785076049206,39.50785076049206,R1,R1
Auto_R1_52,Auto_R1_64,auto,intra,auto_network,0.2712677903802873,4.017254213926078,5.2224304781039015,35.873334964189795,35.873334964189795,R1,R1
Auto_R1_52,Auto_R1_9,auto,intra,auto_network,0.2761290051074118,4.035483769152794,5.246128899898633,35.9409544610441,35.9409544610441,R1,R1
Auto_R1_52,Auto_R1_66,auto,intra,auto_network,0.3259436473488201,4.222288677558075,5.488975280825498,36.633876134622085,36.633876134622085,R1,R1
Auto_R1_52,Auto_R1_46,auto,intra,auto_network,0.4497789884553918,4.68667120670772,6.092672568720036,38.3564257294145,38.3564257294145,R1,R1
Auto_R1_52,Auto_R1_43,auto,intra,auto_network,0.4558456513299549,4.709421192487331,6.1222475502335305,38.44081300999968,38.44081300999968,R1,R1
Auto_R1_53,Auto_R1_31,auto,intra,auto_network,0.2916916336433979,4.093843626162743,5.321996714011566,36.157430623979664,36.157430623979664,R1,R1
Auto_R1_53,Auto_R1_46,auto,intra,auto_network,0.3404330731515571,4.276624024318339,5.559611231613841,36.83542404753816,36.83542404753816,R1,R1
Auto_R1_53,Auto_R1_66,auto,intra,auto_network,0.3960467376302236,4.485175266113338,5.83072784594734,37.60901012043641,37.60901012043641,R1,R1
Auto_R1_53,Auto_R1_9,auto,intra,auto_network,0.5416391093763705,5.031146660161389,6.540490658209806,39.634200011425314,39.634200011425314,R1,R1
Auto_R1_53,Auto_R1_25,auto,intra,auto_network,0.6795109694732199,5.548166135524575,7.212615976181947,41.55199758537249,41.55199758537249,R1,R1
Auto_R1_54,Auto_R1_15,auto,intra,auto_network,0.2364818093013202,3.8868067848799512,5.052848820343937,35.389461967381365,35.389461967381365,R1,R1
Auto_R1_54,Auto_R1_10,auto,intra,auto_network,1.1912117705826004,7.467044139684751,9.707157381590177,48.66975572880398,48.66975572880398,R1,R1
Auto_R1_54,Auto_R1_39,auto,intra,auto_network,1.258221891266167,7.718332092248125,10.033831719922564,49.60186650751238,49.60186650751238,R1,R1
Auto_R1_54,Auto_R1_58,auto,intra,auto_network,1.2783248540512815,7.793718202692306,10.131833663499998,49.88149871985333,49.88149871985333,R1,R1
Auto_R1_54,Auto_R1_2,auto,intra,auto_network,1.604620682455529,9.017327559208232,11.722525826970704,54.42027369295641,54.42027369295641,R1,R1
Auto_R1_55,Auto_R1_26,auto,intra,auto_network,0.2706161873363792,4.014810702511422,5.219253913264849,35.86427116584903,35.86427116584903,R1,R1
Auto_R1_55,Auto_R3_47,auto,intra,auto_network,0.337338784733614,4.2650204427510525,5.331275553438815,36.10467441161384,36.10467441161384,R1,R3
Auto_R1_55,Auto_R3_32,auto,intra,auto_network,0.3831858602114397,4.436946975792899,5.546183719741124,36.73048699188615,36.73048699188615,R1,R3
Auto_R1_55,Auto_R1_1,auto,intra,auto_network,0.5031637794884983,4.886864173081869,6.35292342500643,39.09900817268502,39.09900817268502,R1,R1
Auto_R1_55,Auto_R3_3,auto,intra,auto_network,0.5851539725237012,5.19432739696388,6.492909246204849,39.487351724948525,39.487351724948525,R1,R3
Auto_R1_56,Auto_R1_8,auto,intra,auto_network,0.2551989118316448,3.956995919368668,5.144094695179269,35.64981686357818,35.64981686357818,R1,R1
Auto_R1_56,Auto_R1_50,auto,intra,auto_network,0.7023526418007171,5.633822406752689,7.323969128778495,41.86972524744798,41.86972524744798,R1,R1
Auto_R1_56,Auto_R1_22,auto,intra,auto_network,0.7071169920342179,5.651688720128317,7.347195336166813,41.93599735919597,41.93599735919597,R1,R1
Auto_R1_56,Auto_R3_14,auto,intra,auto_network,1.3182359511211792,7.943384816704422,9.929231020880527,49.4939207328041,49.4939207328041,R1,R3
Auto_R1_56,Auto_R1_21,auto,intra,auto_network,1.4934679949277243,8.600504980978968,11.18065647527266,52.87413980944465,52.87413980944465,R1,R1
Auto_R1_57,Auto_R1_12,auto,intra,auto_network,0.1342110942043962,3.5032916032664856,4.554279084246431,33.96687632038315,33.96687632038315,R1,R1
Auto_R1_57,Auto_R1_63,auto,intra,auto_network,0.3507772526526497,4.315414697447436,5.610039106681668,36.97931158439836,36.97931158439836,R1,R1
Auto_R1_57,Auto_R6_15,auto,intra,auto_network,0.4187858809046695,4.570447053392511,5.256014111401386,36.50754294531352,36.50754294531352,R1,R6
Auto_R1_57,Auto_R1_32,auto,intra,auto_network,0.4275322169946962,4.60324581373011,5.984219557849143,38.04697313839623,38.04697313839623,R1,R1
Auto_R1_57,Auto_R6_22,auto,intra,auto_network,0.5217596396228217,4.956598648585581,5.700088445873418,37.88636157454958,37.88636157454958,R1,R6
Auto_R1_58,Auto_R1_10,auto,intra,auto_network,0.2434168875764279,3.912813328411605,5.086657326935087,35.485928906188114,35.485928906188114,R1,R1
Auto_R1_58,Auto_R1_54,auto,intra,auto_network,1.2783248540512815,7.793718202692306,10.131833663499998,49.88149871985333,49.88149871985333,R1,R1
Auto_R1_58,Auto_R1_37,auto,intra,auto_network,1.431649890938351,8.368687091018817,10.879293218324465,52.014249982952464,52.014249982952464,R1,R1
Auto_R1_58,Auto_R1_4,auto,intra,auto_network,1.457700062616519,8.466375234811947,11.006287805255532,52.37660787099578,52.37660787099578,R1,R1
Auto_R1_58,Auto_R1_15,auto,intra,auto_network,1.5002157180824771,8.62580894280929,11.213551625652077,52.96800063852727,52.96800063852727,R1,R1
Auto_R1_59,Auto_R1_1,auto,intra,auto_network,0.2350721260075611,3.8815204725283534,5.045976614286861,35.36985327276518,35.36985327276518,R1,R1
Auto_R1_59,Auto_R1_72,auto,intra,auto_network,0.3214731730131566,4.205524398799337,5.4671817184391385,36.57169183661301,36.57169183661301,R1,R1
Auto_R1_59,Auto_R1_49,auto,intra,auto_network,0.35826597990088,4.3434974246283,5.64654665201679,37.08347978042124,37.08347978042124,R1,R1
Auto_R1_59,Auto_R1_17,auto,intra,auto_network,0.3670216874266399,4.3763313278499,5.68923072620487,37.20527167210456,37.20527167210456,R1,R1
Auto_R1_59,Auto_R1_36,auto,intra,auto_network,0.5052110472139805,4.894541427052427,6.362903855168155,39.12748566674647,39.12748566674647,R1,R1
Auto_R1_60,Auto_R1_40,auto,intra,auto_network,0.205274403494106,3.769779013102898,4.900712717033768,34.955366952603015,34.955366952603015,R1,R1
Auto_R1_60,Auto_R1_65,auto,intra,auto_network,0.3036584303191414,4.13871911369678,5.380334847805814,36.32388876573926,36.32388876573926,R1,R1
Auto_R1_60,Auto_R1_17,auto,intra,auto_network,0.3207353329008606,4.202757498378228,5.463584747891696,36.56142848065097,36.56142848065097,R1,R1
Auto_R1_60,Auto_R1_49,auto,intra,auto_network,0.3249310280751379,4.218491355281767,5.484038761866297,36.61979060052517,36.61979060052517,R1,R1
Auto_R1_60,Auto_R1_68,auto,intra,auto_network,0.3775164678338097,4.415686754376787,5.740392780689823,37.3512540675683,37.3512540675683,R1,R1
Auto_R1_61,Auto_R1_38,auto,intra,auto_network,0.2454094346718885,3.9202853800195823,5.096370994025457,35.513645236285974,35.513645236285974,R1,R1
Auto_R1_61,Auto_R1_27,auto,intra,auto_network,0.2884650847929497,4.0817440679735615,5.30626728836563,36.112549329469935,36.112549329469935,R1,R1
Auto_R1_61,Auto_R1_42,auto,intra,auto_network,0.3217618958134481,4.20660710930043,5.468589242090559,36.57570797076506,36.57570797076506,R1,R1
Auto_R1_61,Auto_R1_11,auto,intra,auto_network,0.3910180704093993,4.466317764035248,5.806213093245822,37.53906135939475,37.53906135939475,R1,R1
Auto_R1_61,Auto_R1_3,auto,intra,auto_network,0.4190405016583924,4.571401881218971,5.942822445584663,37.92885337806824,37.92885337806824,R1,R1
Auto_R1_62,Auto_R1_45,auto,intra,auto_network,0.2302457965421574,3.8634217370330894,5.022448258143018,35.30271902990141,35.30271902990141,R1,R1
Auto_R1_62,Auto_R1_42,auto,intra,auto_network,0.3539116914869926,4.327168843076223,5.625319495999089,37.02291162858407,37.02291162858407,R1,R1
Auto_R1_62,Auto_R1_27,auto,intra,auto_network,0.3617835764215562,4.356688411580835,5.663694935055086,37.13240954802385,37.13240954802385,R1,R1
Auto_R1_62,Auto_R1_18,auto,intra,auto_network,0.3932194528633796,4.4745729482376735,5.816944832708976,37.56968258932961,37.56968258932961,R1,R1
Auto_R1_62,Auto_R1_71,auto,intra,auto_network,0.4001262503914005,4.500473438967752,5.850615470658078,37.66575614294438,37.66575614294438,R1,R1
Auto_R1_63,Auto_R1_12,auto,intra,auto_network,0.2472878388725403,3.927329395772026,5.105528214503634,35.53977383871704,35.53977383871704,R1,R1
Auto_R1_63,Auto_R1_57,auto,intra,auto_network,0.3507772526526497,4.315414697447436,5.610039106681668,36.97931158439836,36.97931158439836,R1,R1
Auto_R1_63,Auto_R6_10,auto,intra,auto_network,0.3950940934359774,4.481602850384915,5.153843277942652,36.19030991110774,36.19030991110774,R1,R6
Auto_R1_63,Auto_R6_15,auto,intra,auto_network,0.4574521498108845,4.715445561790817,5.422762396059439,37.02528428596774,37.02528428596774,R1,R6
Auto_R1_63,Auto_R1_21,auto,intra,auto_network,0.4612732818333216,4.729774806874956,6.148707248937443,38.51631135030151,38.51631135030151,R1,R1
Auto_R1_64,Auto_R1_43,auto,intra,auto_network,0.2117888168195618,3.794208063073357,4.932470481995364,35.045982441960106,35.045982441960106,R1,R1
Auto_R1_64,Auto_R1_52,auto,intra,auto_network,0.2712677903802873,4.017254213926078,5.2224304781039015,35.873334964189795,35.873334964189795,R1,R1
Auto_R1_64,Auto_R1_23,auto,intra,auto_network,0.4032617108580064,4.512231415717524,5.865900840432782,37.70937039803487,37.70937039803487,R1,R1
Auto_R1_64,Auto_R1_5,auto,intra,auto_network,0.5163805557585481,4.936427084094555,6.417355209322922,39.28285353060141,39.28285353060141,R1,R1
Auto_R1_64,Auto_R1_66,auto,intra,auto_network,0.5288762989759622,4.983286121159859,6.4782719575078165,39.45666931875564,39.45666931875564,R1,R1
Auto_R1_65,Auto_R1_11,auto,intra,auto_network,0.192331648681677,3.7212436825562887,4.837616787323175,34.77533323316213,34.77533323316213,R1,R1
Auto_R1_65,Auto_R1_60,auto,intra,auto_network,0.3036584303191414,4.13871911369678,5.380334847805814,36.32388876573926,36.32388876573926,R1,R1
Auto_R1_65,Auto_R1_42,auto,intra,auto_network,0.4019563238193114,4.507336214322418,5.859537078619144,37.69121246432663,37.69121246432663,R1,R1
Auto_R1_65,Auto_R1_68,auto,intra,auto_network,0.4153738328023469,4.557651873008801,5.9249474349114415,37.877850014280654,37.877850014280654,R1,R1
Auto_R1_65,Auto_R1_40,auto,intra,auto_network,0.4264545636658853,4.5992046137470695,5.978965997871191,38.03198298059247,38.03198298059247,R1,R1
Auto_R1_66,Auto_R1_46,auto,intra,auto_network,0.178297794162657,3.668616728109964,4.7692017465429535,34.58012231680256,34.58012231680256,R1,R1
Auto_R1_66,Auto_R1_31,auto,intra,auto_network,0.2149678675446232,3.806129503292337,4.947968354280039,35.090203037545706,35.090203037545706,R1,R1
Auto_R1_66,Auto_R1_9,auto,intra,auto_network,0.2194677097035429,3.823003911388286,4.969905084804772,35.152795841976285,35.152795841976285,R1,R1
Auto_R1_66,Auto_R1_52,auto,intra,auto_network,0.3259436473488201,4.222288677558075,5.488975280825498,36.633876134622085,36.633876134622085,R1,R1
Auto_R1_66,Auto_R1_53,auto,intra,auto_network,0.3960467376302236,4.485175266113338,5.83072784594734,37.60901012043641,37.60901012043641,R1,R1
Auto_R1_67,Auto_R1_19,auto,intra,auto_network,0.1971794254178582,3.7394228453169687,4.86124969891206,34.84276580756241,34.84276580756241,R1,R1
Auto_R1_67,Auto_R1_6,auto,intra,auto_network,0.8847191548074879,6.31769683052808,8.213005879686504,44.40644344337216,44.40644344337216,R1,R1
Auto_R1_67,Auto_R1_25,auto,intra,auto_network,1.1372085251716837,7.264531969393814,9.44389156021196,47.91857058513812,47.91857058513812,R1,R1
Auto_R1_67,Auto_R1_24,auto,intra,auto_network,1.3946670315755194,8.230001368408198,10.699001778930658,51.49981840921548,51.49981840921548,R1,R1
Auto_R1_67,Auto_R1_31,auto,intra,auto_network,1.6481763254676658,9.180661220503747,11.934859586654872,55.02613268725524,55.02613268725524,R1,R1
Auto_R1_68,Auto_R1_18,auto,intra,auto_network,0.1628990260433595,3.610871347662598,4.694132751961378,34.365925452263134,34.365925452263134,R1,R1
Auto_R1_68,Auto_R1_40,auto,intra,auto_network,0.2505278831576925,3.939479561841347,5.121323430393751,35.584842854723505,35.584842854723505,R1,R1
Auto_R1_68,Auto_R1_45,auto,intra,auto_network,0.3518655048042494,4.319495643015936,5.6153443359207165,36.99444917182712,36.99444917182712,R1,R1
Auto_R1_68,Auto_R1_11,auto,intra,auto_network,0.3663855810679023,4.373945929004634,5.686129707706025,37.19642343265453,37.19642343265453,R1,R1
Auto_R1_68,Auto_R1_60,auto,intra,auto_network,0.3775164678338097,4.415686754376787,5.740392780689823,37.3512540675683,37.3512540675683,R1,R1
Auto_R1_69,Auto_R1_20,auto,intra,auto_network,0.1575742814145193,3.590903555304448,4.668174621895783,34.29185825447596,34.29185825447596,R1,R1
Auto_R1_69,Auto_R1_2,auto,intra,auto_network,0.8285428536680197,6.107035701255073,7.9391464116315955,43.62503109452216,43.62503109452216,R1,R1
Auto_R1_69,Auto_R1_39,auto,intra,auto_network,1.112943253089643,7.173537199086161,9.32559835881201,47.581040650476936,47.581040650476936,R1,R1
Auto_R1_69,Auto_R1_24,auto,intra,auto_network,1.9343377900128125,10.253766712548046,13.32989672631246,59.00663865907822,59.00663865907822,R1,R1
Auto_R1_69,Auto_R1_15,auto,intra,auto_network,1.951215406537762,10.317057774516607,13.41217510687159,59.24140630494028,59.24140630494028,R1,R1
Auto_R1_70,Auto_R1_33,auto,intra,auto_network,0.1754474807392508,3.657928052772191,4.755306468603848,34.54047445708298,34.54047445708298,R1,R1
Auto_R1_70,Auto_R1_72,auto,intra,auto_network,0.2021197787339101,3.757949170252163,4.885333921327812,34.91148612218869,34.91148612218869,R1,R1
Auto_R1_70,Auto_R1_17,auto,intra,auto_network,0.2635585689053645,3.988344633395117,5.184848023413652,35.76609969347362,35.76609969347362,R1,R1
Auto_R1_70,Auto_R1_40,auto,intra,auto_network,0.4340451425270276,4.627669284476354,6.01597006981926,38.13756793255096,38.13756793255096,R1,R1
Auto_R1_70,Auto_R1_36,auto,intra,auto_network,0.4357170347413632,4.6339388802801125,6.024120544364147,38.16082395325236,38.16082395325236,R1,R1
Auto_R1_71,Auto_R1_34,auto,intra,auto_network,0.1776920856309709,3.666345321116141,4.766248917450984,34.57169691112681,34.57169691112681,R1,R1
Auto_R1_71,Auto_R1_7,auto,intra,auto_network,0.2990347503234423,4.121380313712908,5.357794407826781,36.25957337699908,36.25957337699908,R1,R1
Auto_R1_71,Auto_R1_27,auto,intra,auto_network,0.3987708432306864,4.495390662115074,5.844007860749596,37.64690242933885,37.64690242933885,R1,R1
Auto_R1_71,Auto_R1_62,auto,intra,auto_network,0.4001262503914005,4.500473438967752,5.850615470658078,37.66575614294438,37.66575614294438,R1,R1
Auto_R1_71,Auto_R1_28,auto,intra,auto_network,0.4786897708872371,4.795086640827139,6.233612633075281,38.75857471304147,38.75857471304147,R1,R1
Auto_R1_72,Auto_R1_17,auto,intra,auto_network,0.1449108565981849,3.5434157122431937,4.606440425916152,34.115710015280754,34.115710015280754,R1,R1
Auto_R1_72,Auto_R1_70,auto,intra,auto_network,0.2021197787339101,3.757949170252163,4.885333921327812,34.91148612218869,34.91148612218869,R1,R1
Auto_R1_72,Auto_R1_59,auto,intra,auto_network,0.3214731730131566,4.205524398799337,5.4671817184391385,36.57169183661301,36.57169183661301,R1,R1
Auto_R1_72,Auto_R1_49,auto,intra,auto_network,0.3479376490923535,4.304766184096326,5.596196039325224,36.93981269887464,36.93981269887464,R1,R1
Auto_R1_72,Auto_R1_33,auto,intra,auto_network,0.3740361046159928,4.402635392309973,5.7234260100029655,37.302842215208464,37.302842215208464,R1,R1
Auto_R2_1,Auto_R2_48,auto,intra,auto_network,0.3599037951699705,4.349639231887389,6.089494924642344,37.10626179081429,37.10626179081429,R2,R2
Auto_R2_1,Auto_R2_21,auto,intra,auto_network,0.7814289317511385,5.93035849406677,8.302501891693478,42.96967644065834,42.96967644065834,R2,R2
Auto_R2_1,Auto_R2_41,auto,intra,auto_network,0.8548496268509338,6.205686100691002,8.687960540967403,43.99095830949649,43.99095830949649,R2,R2
Auto_R2_1,Auto_R3_29,auto,intra,auto_network,0.9805787344279951,6.677170254104983,8.680321330336476,44.88489972494214,44.88489972494214,R2,R3
Auto_R2_1,Auto_R2_32,auto,intra,auto_network,1.0367254642741108,6.887720491027915,9.64280868743908,46.52085120805288,46.52085120805288,R2,R2
Auto_R2_2,Auto_R2_13,auto,intra,auto_network,1.9584357811713855,10.344134179392697,14.481787851149774,59.34184171609397,59.34184171609397,R2,R2
Auto_R2_2,Auto_R2_15,auto,intra,auto_network,6.037385408499728,25.64019528187398,35.89627339462357,116.08003103223125,116.08003103223125,R2,R2
Auto_R2_2,Auto_R2_8,auto,intra,auto_network,6.115198986172239,25.931996198145896,36.30479467740425,117.16241789765586,117.16241789765586,R2,R2
Auto_R2_3,Auto_R2_54,auto,intra,auto_network,0.2974903457833697,4.1155887966876366,5.7618243153626905,36.23809070984668,36.23809070984668,R2,R2
Auto_R2_3,Auto_R2_27,auto,intra,auto_network,0.3432086985116616,4.287032619418731,6.001845667186224,36.87403299629721,36.87403299629721,R2,R2
Auto_R2_3,Auto_R2_12,auto,intra,auto_network,0.3475952991653676,4.303482371870128,6.024875320618179,36.93505061139027,36.93505061139027,R2,R2
Auto_R2_3,Auto_R2_31,auto,intra,auto_network,0.4364558608604854,4.63670947822682,6.491393269517547,38.17110102456935,38.17110102456935,R2,R2
Auto_R2_3,Auto_R2_43,auto,intra,auto_network,0.5245470409181626,4.96705140344311,6.953871964820353,39.396449339171646,39.396449339171646,R2,R2
Auto_R2_4,Auto_R2_29,auto,intra,auto_network,0.3586352535809043,4.344882200928391,6.082835081299748,37.08861637731038,37.08861637731038,R2,R2
Auto_R2_4,Auto_R2_38,auto,intra,auto_network,0.4913984351757975,4.842744131909241,6.779841784672937,38.93535223329535,38.93535223329535,R2,R2
Auto_R2_4,Auto_R2_50,auto,intra,auto_network,0.5900424692639726,5.2126592597398975,7.297722963635856,40.30749074746186,40.30749074746186,R2,R2
Auto_R2_4,Auto_R2_17,auto,intra,auto_network,0.7334996302296507,5.75062361336119,8.050873058705665,42.302979856494446,42.302979856494446,R2,R2
Auto_R2_4,Auto_R2_20,auto,intra,auto_network,0.7483615082551092,5.80635565595666,8.128897918339323,42.50970857982857,42.50970857982857,R2,R2
Auto_R2_5,Auto_R2_15,auto,intra,auto_network,1.2340612904882102,7.627729839330788,10.678821775063104,49.26579255069101,49.26579255069101,R2,R2
Auto_R2_5,Auto_R2_23,auto,intra,auto_network,2.217129640304922,11.314236151143458,15.83993061160084,62.940273296641465,62.940273296641465,R2,R2
Auto_R2_5,Auto_R2_14,auto,intra,auto_network,2.248503206784595,11.431887025442231,16.004641835619122,63.37667960637372,63.37667960637372,R2,R2
Auto_R2_5,Auto_R2_11,auto,intra,auto_network,2.944312083790087,14.041170314212826,19.657638439897955,73.0553810855201,73.0553810855201,R2,R2
Auto_R2_6,Auto_R2_45,auto,intra,auto_network,0.2636480118969628,3.9886800446136106,5.584152062459054,35.76734384548675,35.76734384548675,R2,R2
Auto_R2_6,Auto_R2_36,auto,intra,auto_network,0.3696459968206758,4.386172488077534,6.140641483308547,37.2417758157756,37.2417758157756,R2,R2
Auto_R2_6,Auto_R2_42,auto,intra,auto_network,0.4075619252979195,4.528357219867198,6.3397001078140764,37.76918638089406,37.76918638089406,R2,R2
Auto_R2_6,Auto_R2_44,auto,intra,auto_network,0.4434120472006414,4.662795177002406,6.527913247803368,38.267861576560925,38.267861576560925,R2,R2
Auto_R2_6,Auto_R2_24,auto,intra,auto_network,0.5600655828305916,5.100245935614718,7.140344309860605,39.89051225717353,39.89051225717353,R2,R2
Auto_R2_7,Auto_R2_56,auto,intra,auto_network,0.3887079281344954,4.457654730504357,6.2407166227061,37.50692728035084,37.50692728035084,R2,R2
Auto_R2_7,Auto_R2_47,auto,intra,auto_network,0.5326679991891128,4.997504996959173,6.996506995742842,39.50941186872056,39.50941186872056,R2,R2
Auto_R2_7,Auto_R2_20,auto,intra,auto_network,0.5556062613652009,5.083523480119503,7.116932872167303,39.82848309558995,39.82848309558995,R2,R2
Auto_R2_7,Auto_R2_33,auto,intra,auto_network,0.5817102282716686,5.181413356018757,7.253978698426259,40.19158927525891,40.19158927525891,R2,R2
Auto_R2_7,Auto_R2_28,auto,intra,auto_network,0.6124834144108874,5.296812804040828,7.4155379256571585,40.61964429445544,40.61964429445544,R2,R2
Auto_R2_8,Auto_R2_2,auto,intra,auto_network,6.115198986172239,25.931996198145896,36.30479467740425,117.16241789765586,117.16241789765586,R2,R2
Auto_R2_8,Auto_R2_13,auto,intra,auto_network,8.064316000909816,33.241185003411815,46.537659004776536,144.27463557265554,144.27463557265554,R2,R2
